NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01E+16,7434,Rechazada,PS1,Rechazado,MALO,0,,,,,14830,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,6560,Rechazada,PS1,Rechazado,MALO,0,,,,,20657,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,0,0,0,0,181617,0,30,Familiares,Licenciatura
2.01E+16,14056,Rechazada,PS1,Rechazado,MALO,0,,,,,18338,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,93,0,0,0,0,0,0,0,30,Propia,Posgrado
2.01E+16,370,Rechazada,PS1,Rechazado,MALO,0,,,,,16036,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,93,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,804,Rechazada,PS1,Rechazado,MALO,0,,,,,21654,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,0,0,0,0,73842,0,30,Renta,Licenciatura
2.01E+16,7637,Rechazada,PS1,Rechazado,MALO,0,,,,,20228,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,93,0,0,0,0,0,0,0,30,Hipoteca,Posgrado
2.01E+16,4,Rechazada,PS1,Rechazado,MALO,0,,,,,18860,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,94,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,253,Rechazada,PS1,Rechazado,MALO,0,,,,,14845,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,94,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,4250,Rechazada,PS1,Rechazado,MALO,0,,,,,20698,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,94,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,4687,Rechazada,PS1,Rechazado,MALO,0,,,,,18393,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,30,Familiares,Licenciatura
2.01E+16,9308,Rechazada,PS1,Rechazado,MALO,0,,,,,16052,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,94,0,0,0,0,0,0,0,30,Hipoteca,Posgrado
2.01E+16,4667,Rechazada,PS1,Rechazado,MALO,0,,,,,21697,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,449,Rechazada,PS1,Rechazado,MALO,0,,,,,20289,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,0,Alto,0%,5,94,0,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,780,Rechazada,PS1,Rechazado,MALO,0,,,,,18878,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,95,0,0,0,0,0,29259,0,30,Familiares,Licenciatura
2.01E+16,755,Rechazada,PS1,Rechazado,MALO,0,,,,,14874,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,0,0,0,0,0,0,30,Renta,Preparatoria
2.01E+16,4400,Rechazada,PS1,Rechazado,MALO,0,,,,,20760,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,1,41487,2490,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,4699,Rechazada,PS1,Rechazado,MALO,0,,,,,18411,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,95,0,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,253,Rechazada,PS1,Rechazado,MALO,0,,,,,16085,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,2,96,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,4896,Rechazada,PS1,Rechazado,MALO,0,,,,,21762,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,96,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,584,Rechazada,PS1,Rechazado,MALO,0,,,,,20309,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,96,0,0,0,0,0,41117,0,30,Familiares,Licenciatura
2.01E+16,819,Rechazada,PS1,Rechazado,MALO,0,,,,,18916,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,5128,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,4473,Rechazada,PS1,Rechazado,MALO,0,,,,,14919,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,96,0,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,9149,En_proceso,CN0,Rechazado,MALO,0,,,,,20781,INVERSIONES,Alto C,NO_CLIENTE,7000,Alto,0%,4,96,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,52,Rechazada,PS1,Rechazado,MALO,0,,,,,18448,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,97,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,731,Rechazada,PS1,Rechazado,MALO,0,,,,,16133,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,97,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,458,Rechazada,PS1,Rechazado,MALO,0,,,,,21784,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,97,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,14,Rechazada,PS1,Rechazado,MALO,0,,,,,20349,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,98,0,0,3512,0,0,71190,0,30,Familiares,Licenciatura
2.01E+16,7790,Rechazada,PS1,Rechazado,MALO,0,,,,,18973,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,30,Renta,Secundaria
2.01E+16,9149,Rechazada,PS1,Rechazado,MALO,0,,,,,14934,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,12700,Alto,0%,2,98,0,1,8827,250,0,0,0,30,Hipoteca,Posgrado
2.01E+16,421,Rechazada,PS1,Rechazado,MALO,0,,,,,20823,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,98,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,11715,Rechazada,PS1,Rechazado,MALO,0,,,,,18503,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,50000,Alto,0%,1,99,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,8166,Rechazada,PS1,Rechazado,MALO,0,,,,,16149,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,99,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,7799,Rechazada,PS1,Rechazado,MALO,0,,,,,21828,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,99,0,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,262,Rechazada,PS1,Rechazado,MALO,0,,,,,20410,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,99,0,0,0,0,0,0,0,30,Propia,Posgrado
2.01E+16,84,Rechazada,PS1,Rechazado,MALO,0,,,,,18992,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,99,0,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,964,Rechazada,PS1,Rechazado,MALO,0,,,,,14964,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,30,Propia,Posgrado
2.01E+16,50007,Rechazada,PS1,Rechazado,MALO,0,,,,,20885,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,4,100,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,7162,Rechazada,PS1,Rechazado,MALO,0,,,,,18522,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,100,0,1,256,256,0,0,0,30,Hipoteca,Posgrado
2.01E+16,7440,Rechazada,PS1,Rechazado,MALO,0,,,,,16181,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,7797,Rechazada,PS1,Rechazado,MALO,0,,,,,21893,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,100,0,0,0,0,0,0,0,30,Familiares,Preparatoria
2.01E+16,390,Rechazada,PS1,Rechazado,MALO,0,,,,,20431,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,101,0,1,5789,250,0,140652,0,30,Renta,Preparatoria
2.01E+16,966,Rechazada,PS1,Rechazado,MALO,0,,,,,19030,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,3,101,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,11711,Rechazada,PS1,Rechazado,MALO,0,,,,,15009,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,101,0,0,0,0,0,0,0,30,Renta,Licenciatura
2.01E+16,7829,Rechazada,PS1,Rechazado,MALO,0,,,,,20906,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,101,0,0,0,0,0,0,0,30,Propia,Posgrado
2.01E+16,4082,Rechazada,PS1,Rechazado,MALO,0,,,,,18559,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,4118,Rechazada,PS1,Rechazado,MALO,0,,,,,16230,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,101,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,9261,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,21915,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,120,0,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,7681,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,20472,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,122,0,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,7660,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,19087,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,124,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,7799,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,15024,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,9037,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,20948,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,7000,Alto,0%,0,165,0,1,5610,30,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,4351,Aprobada,CN0,Aprobado,REGULAR,1999,9.98E+14,0,420,79%,18615,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,15000,Bajo,21%,0,195,740,0,4058,0,0,0,0,30,Renta,Licenciatura
2.01E+16,673,Aprobada,CN0,Aprobado,REGULAR,30000,9.98E+14,1,"25,800",14%,16246,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,16004,Alto,86%,0,196,628,1,16731,1190,0,0,0,30,Familiares,Licenciatura
2.01E+16,922,Aprobada,CN0,Aprobado,BUENO,15000,9.98E+14,2,"14,850",1%,21959,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,99%,0,207,701,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,14064,Aprobada,CN0,Aprobado,REGULAR,31000,9.98E+14,2,"36,270",-17%,20533,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Medio ,117%,0,210,683,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01E+16,742,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,0,"43,499",13%,19106,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,70000,Bajo,87%,0,211,711,0,1609,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,303,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,2,"7,325",26%,15054,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,82500,Bajo,74%,0,211,744,0,5389,0,0,0,0,30,Renta,Licenciatura
2.01E+16,470,Aprobada,CN0,Aprobado,REGULAR,44999,9.98E+14,0,"10,350",77%,21011,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,4002,Bajo,23%,0,217,723,1,2541,250,0,0,0,30,Propia,Preparatoria
2.01E+16,150,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,0,"5,642",43%,18633,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,57%,0,217,753,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,18031,Aprobada,CN0,Aprobado,BUENO,20200,9.98E+14,1,"9,696",52%,16278,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,48%,0,220,772,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,6428,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,3,"11,483",-16%,22025,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,7900,Alto,116%,0,222,550,3,23435,0,0,0,0,30,Renta,Licenciatura
2.01E+16,187,Aprobada,CN0,Aprobado,BUENO,33999,9.98E+14,0,"17,339",49%,20554,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0,Mínimo,51%,0,226,759,0,0,0,0,0,0,30,Familiares,Posgrado
2.01E+16,347,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,2,"10,295",-4%,19144,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,11800,Bajo,104%,0,231,707,1,2969,250,0,0,0,30,Familiares,Secundaria
2.01E+16,437,Aprobada,CN0,Aprobado,BUENO,34000,9.98E+14,1,"22,100",35%,15099,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,35000,Bajo,65%,0,234,740,1,3678,440,0,154758,0,30,Familiares,Licenciatura
2.01E+16,4386,Aprobada,CN0,Aprobado,BUENO,1999,9.98E+14,1,"1,159",42%,21032,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,0,Mínimo,58%,0,237,762,0,0,0,0,1696,0,30,Propia,Licenciatura
2.01E+16,195,Aprobada,CN0,Aprobado,BUENO,20001,9.98E+14,0,"15,201",24%,18670,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,8000,Bajo,76%,0,239,733,1,1063,250,0,0,0,30,Hipoteca,Posgrado
2.01E+16,18008,Aprobada,CN0,Aprobado,BUENO,81000,9.98E+14,1,"34,020",58%,16327,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,62000,Mínimo,42%,0,239,779,0,0,0,0,0,0,30,Propia,Posgrado
2.01E+16,26004,Aprobada,CN0,Aprobado,REGULAR,687000,9.98E+14,1,"274,800",60%,22047,PAGOS PROV SEMESTRALES PFAE,Alto A,NO_CLIENTE,0,Mínimo,40%,0,242,780,0,0,0,0,0,0,30,Familiares,Preparatoria
2.01E+16,824,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,1,"2,970",70%,20595,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,25000,Bajo,30%,0,246,711,1,15796,320,0,2,0,30,Renta,Preparatoria
2.01E+16,7128,Aprobada,CN0,Aprobado,REGULAR,49999,9.98E+14,0,"16,500",67%,19202,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,69500,Bajo,33%,0,246,750,0,1591,0,0,49506,0,30,Renta,Licenciatura
2.01E+16,4333,Aprobada,CN0,Aprobado,BUENO,31999,9.98E+14,1,"13,760",57%,15114,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,43%,0,246,777,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,771,Aprobada,CN0,Aprobado,BUENO,1999,9.98E+14,2,"1,939",3%,21074,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,97%,0,252,703,0,0,0,0,0,0,30,Renta,Posgrado
2.01E+16,173,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,1,"1,485",85%,18726,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,13000,Mínimo,15%,0,257,805,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01E+16,602,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,1,"34,999",30%,16344,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,17000,Mínimo,70%,0,259,757,0,0,0,0,0,0,30,Propia,Licenciatura
2.01E+16,216,Aprobada,CN0,Aprobado,REGULAR,49999,9.98E+14,1,"13,000",74%,22091,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Mínimo,26%,0,261,794,0,0,0,0,0,0,30,Propia,Preparatoria
2.01E+16,912,Cancelada,PS1,Rechazado,MALO,0,,,,,20657,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,151248,2460,0,99279,0,31,Hipoteca,Posgrado
2.01E+16,4552,Rechazada,PS1,Rechazado,MALO,0,,,,,19221,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,31,Propia,Preparatoria
2.01E+16,11703,Rechazada,PS1,Rechazado,MALO,0,,,,,15144,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,31,Renta,Posgrado
2.01E+16,112,Rechazada,PS1,Rechazado,MALO,0,,,,,21137,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,31,Propia,Secundaria
2.01E+16,641,Rechazada,PS1,Rechazado,MALO,0,,,,,18745,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,8000,Alto,0%,4,89,0,2,5412,920,0,0,0,31,Hipoteca,Posgrado
2.01E+16,8156,Rechazada,PS1,Rechazado,MALO,0,,,,,16376,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,18700,Alto,0%,5,89,0,0,18065,0,0,0,0,31,Hipoteca,Licenciatura
2.01E+16,5751,Rechazada,PS1,Rechazado,MALO,0,,,,,22157,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,31,Familiares,Licenciatura
2.01E+16,4184,Rechazada,PS1,Rechazado,MALO,0,,,,,20677,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,52500,Alto,0%,4,89,0,0,38411,0,0,0,0,31,Renta,Preparatoria
2.01E+16,4657,Rechazada,PS1,Rechazado,MALO,0,,,,,19259,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,10000,Alto,0%,5,89,0,0,0,0,0,0,0,31,Renta,Preparatoria
2.01E+16,4226,Rechazada,CN0,Rechazado,MALO,0,,,,,15190,PROPIEDAD ACTIVO FIJO,Alto C,CLIENTE_BANCO,0,Alto,0%,4,89,0,0,11336,20,0,0,0,31,Hipoteca,Posgrado
2.01E+16,4083,Rechazada,PS1,Rechazado,MALO,0,,,,,21158,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,31,Hipoteca,Posgrado
2.01E+16,690,Rechazada,PS1,Rechazado,MALO,0,,,,,18783,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,31,Hipoteca,Preparatoria
2.01E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,16425,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,31,Familiares,Licenciatura
2.01E+16,4333,Rechazada,PS1,Rechazado,MALO,0,,,,,22179,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,90,0,0,0,0,0,0,0,31,Propia,Preparatoria
2.01E+16,7769,Rechazada,PS1,Rechazado,MALO,0,,,,,20719,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,31,Familiares,Posgrado
2.01E+16,93,Rechazada,PS1,Rechazado,MALO,0,,,,,19317,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,31,Propia,Licenciatura
2.01E+16,928,Rechazada,PS1,Rechazado,MALO,0,,,,,15205,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,10000,Alto,0%,3,90,0,1,5346,460,0,0,0,31,Renta,Licenciatura
2.01E+16,109,Rechazada,CN0,Rechazado,MALO,0,,,,,21200,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,31,Hipoteca,Licenciatura
2.01E+16,420,Rechazada,PS1,Rechazado,MALO,0,,,,,18839,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,31,Hipoteca,Posgrado
2.01E+16,547,Rechazada,PS1,Rechazado,MALO,0,,,,,16442,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,1,857,348,0,0,0,31,Propia,Licenciatura
2.01E+16,58,Rechazada,PS1,Rechazado,MALO,0,,,,,22224,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,91,0,0,0,0,0,0,0,31,Renta,Licenciatura
2.01E+16,4263,Rechazada,PS1,Rechazado,MALO,0,,,,,20781,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,14326,0,0,136383,0,31,Familiares,Posgrado
2.01E+16,7618,Rechazada,PS1,Rechazado,MALO,0,,,,,19337,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,31,Renta,Licenciatura
2.01E+16,9175,Rechazada,PS1,Rechazado,MALO,0,,,,,15235,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,31,Familiares,Preparatoria
2.01E+16,4270,Rechazada,PS1,Rechazado,MALO,0,,,,,21264,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,46788,0,31,Renta,Preparatoria
2.01E+16,4346,Rechazada,PS1,Rechazado,MALO,0,,,,,18858,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,3000,Alto,0%,5,91,0,1,2336,250,0,0,0,31,Renta,Preparatoria
2.01E+16,88,Rechazada,PS1,Rechazado,MALO,0,,,,,16475,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,2,1874,500,0,0,0,31,Propia,Posgrado
2.01E+16,458,Rechazada,PS1,Rechazado,MALO,0,,,,,22290,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,92,0,0,0,0,0,0,0,31,Familiares,Licenciatura
2.01E+16,4594,Rechazada,PS1,Rechazado,MALO,0,,,,,20802,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,6000,Alto,0%,1,92,0,7,21120,8130,0,0,0,31,Familiares,Preparatoria
2.01E+16,506,Rechazada,CN0,Rechazado,MALO,0,,,,,19375,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,31,Hipoteca,Posgrado
2.01E+16,56,Rechazada,PS1,Rechazado,MALO,0,,,,,15281,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,1,6052,400,0,0,0,31,Familiares,Preparatoria
2.01E+16,4432,Rechazada,PS1,Rechazado,MALO,0,,,,,21285,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,93,0,0,0,0,0,0,0,31,Propia,Posgrado
2.01E+16,421,Rechazada,PS1,Rechazado,MALO,0,,,,,18896,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,93,0,0,0,0,0,0,0,31,Renta,Licenciatura
2.01E+16,4199,Rechazada,PS1,Rechazado,MALO,0,,,,,16524,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,50000,Alto,0%,3,93,0,1,49706,1570,0,0,0,31,Familiares,Posgrado
2.01E+16,4880,Rechazada,PS1,Rechazado,MALO,0,,,,,22313,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,93,0,0,0,0,0,0,0,31,Propia,Posgrado
2.01E+16,731,Rechazada,PS1,Rechazado,MALO,0,,,,,20843,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,31,Familiares,Licenciatura
2.01E+16,4080,Rechazada,PS1,Rechazado,MALO,0,,,,,19433,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,94,0,0,0,0,0,2412,0,31,Propia,Preparatoria
2.01E+16,5339,Rechazada,PS1,Rechazado,MALO,0,,,,,15296,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,94,0,0,0,0,0,0,0,31,Renta,Preparatoria
2.01E+16,755,Cancelada,PS1,Rechazado,MALO,0,,,,,21328,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,95,0,1,51434,620,0,33860,0,31,Renta,Preparatoria
2.01E+16,7989,Rechazada,PS1,Rechazado,MALO,0,,,,,18952,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,95,0,0,3355,0,0,0,0,31,Propia,Posgrado
2.01E+16,951,Rechazada,PS1,Rechazado,MALO,0,,,,,16541,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,95,0,0,0,0,0,0,0,31,Familiares,Posgrado
2.01E+16,121,Rechazada,PS1,Rechazado,MALO,0,,,,,22357,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,1,1562,250,0,0,0,31,Propia,Preparatoria
2.01E+16,7620,Rechazada,PS1,Rechazado,MALO,0,,,,,20906,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,0,0,0,0,0,0,31,Renta,Licenciatura
